https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume BTC,tradecount
1677110400000,2023-02-23,SOLBTC,0.0009987,0.0010098,0.0009926,0.0009988,435383.89,435.74155746,32022
1677024000000,2023-02-22,SOLBTC,0.0010216,0.001034,0.0009653,0.0009987,621620.72,618.93008314,49172
1676937600000,2023-02-21,SOLBTC,0.001057,0.001072,0.0010083,0.0010216,580369.55,598.20156414,51819
1676851200000,2023-02-20,SOLBTC,0.0010233,0.0011083,0.0010088,0.0010572,921970.12,977.14747863,84268
1676764800000,2023-02-19,SOLBTC,0.0009523,0.001045,0.0009405,0.0010232,624695.67,619.27244993,55534
1676678400000,2023-02-18,SOLBTC,0.0009418,0.00097,0.0009373,0.0009523,327548.69,311.34815587,24241
1676592000000,2023-02-17,SOLBTC,0.0009458,0.0009601,0.0009366,0.000942,476394.31,451.61496632,30862
1676505600000,2023-02-16,SOLBTC,0.0009814,0.0009822,0.0009228,0.0009459,593826.72,567.77196756,41955
1676419200000,2023-02-15,SOLBTC,0.0009837,0.0009972,0.0009665,0.0009812,529646.32,519.72068622,39968
1676332800000,2023-02-14,SOLBTC,0.0009536,0.0010029,0.0009511,0.0009838,534096.76,523.09677801,45241
1676246400000,2023-02-13,SOLBTC,0.0009872,0.0009884,0.0009198,0.0009535,500705.61,476.26845197,39603
1676160000000,2023-02-12,SOLBTC,0.000952,0.0010276,0.0009466,0.0009871,415136.64,408.5671954,32912
1676073600000,2023-02-11,SOLBTC,0.0009297,0.0009567,0.0009295,0.000952,171344.87,161.2044336,14601
1675987200000,2023-02-10,SOLBTC,0.0009397,0.0009676,0.0009147,0.0009298,452708.26,430.03559393,34634
1675900800000,2023-02-09,SOLBTC,0.001011,0.0010162,0.0009217,0.0009395,469618.79,462.83186024,38544
1675814400000,2023-02-08,SOLBTC,0.0010254,0.001037,0.0010027,0.001011,356912.76,363.96515507,28288
1675728000000,2023-02-07,SOLBTC,0.0009952,0.0010298,0.0009903,0.0010253,361103.78,364.60895747,29280
1675641600000,2023-02-06,SOLBTC,0.0010235,0.0010287,0.0009911,0.0009953,364918.66,370.02929043,26683
1675555200000,2023-02-05,SOLBTC,0.001043,0.001046,0.001008,0.0010234,395774.46,406.62549256,29589
1675468800000,2023-02-04,SOLBTC,0.0010535,0.0010582,0.0010386,0.0010433,231078.73,242.92923151,18045
1675382400000,2023-02-03,SOLBTC,0.0010351,0.0010605,0.0010249,0.0010535,423601.96,442.29235285,30505
1675296000000,2023-02-02,SOLBTC,0.0010536,0.001084,0.0010284,0.0010351,627861.24,662.12474193,47353
1675209600000,2023-02-01,SOLBTC,0.0010344,0.0010612,0.0009808,0.0010536,503573.0,515.08610414,45773
1675123200000,2023-01-31,SOLBTC,0.0010499,0.0010621,0.00103,0.0010342,725762.16,757.64079726,40471
1675036800000,2023-01-30,SOLBTC,0.001098,0.0011072,0.0010206,0.0010497,681714.26,719.03089831,57508
1674950400000,2023-01-29,SOLBTC,0.0010425,0.0011267,0.0010333,0.0010986,755358.24,815.62089339,63724
1674864000000,2023-01-28,SOLBTC,0.0010586,0.0010918,0.0010346,0.0010427,332792.03,350.76023893,31712
1674777600000,2023-01-27,SOLBTC,0.0010579,0.001067,0.0010202,0.0010587,398821.79,416.27490779,38597
1674691200000,2023-01-26,SOLBTC,0.0010638,0.0010863,0.0010366,0.001058,442361.62,470.76544863,46257
1674604800000,2023-01-25,SOLBTC,0.0010062,0.0010812,0.000996,0.0010635,686570.22,711.76736641,67407
1674518400000,2023-01-24,SOLBTC,0.0010613,0.0010914,0.0009779,0.0010062,484602.81,510.98309805,50800
1674432000000,2023-01-23,SOLBTC,0.001066,0.001095,0.0010494,0.0010614,474512.21,508.08229586,48425
1674345600000,2023-01-22,SOLBTC,0.0010781,0.0011129,0.0010514,0.0010662,415462.48,452.00008735,47462
1674259200000,2023-01-21,SOLBTC,0.0011256,0.0011411,0.0010761,0.0010782,696678.8,770.54740879,83032
1674172800000,2023-01-20,SOLBTC,0.001016,0.0011396,0.0009982,0.0011253,560612.11,595.90805657,84671
1674086400000,2023-01-19,SOLBTC,0.0010053,0.0010459,0.000988,0.0010162,367630.62,374.42078735,53316
1674000000000,2023-01-18,SOLBTC,0.0010822,0.0010988,0.0009881,0.0010054,934910.27,979.69082336,121757
1673913600000,2023-01-17,SOLBTC,0.001113,0.0011305,0.0010752,0.001082,563588.27,622.68240583,86881
1673827200000,2023-01-16,SOLBTC,0.0010974,0.0011847,0.0010777,0.0011133,853006.66,952.15458167,135672
1673740800000,2023-01-15,SOLBTC,0.0011566,0.0011938,0.0010682,0.0010972,926315.06,1032.41770938,149900
1673654400000,2023-01-14,SOLBTC,0.0009182,0.0011797,0.0009027,0.0011573,1583314.87,1696.93003559,252567
1673568000000,2023-01-13,SOLBTC,0.0008803,0.0009444,0.0008654,0.0009183,770571.97,689.20907226,102449
1673481600000,2023-01-12,SOLBTC,0.0009126,0.0009349,0.0008578,0.0008809,680109.54,603.51916323,87908
1673395200000,2023-01-11,SOLBTC,0.0009289,0.0009358,0.0008814,0.0009128,495910.84,451.72697772,72407
1673308800000,2023-01-10,SOLBTC,0.0009466,0.0009636,0.0009084,0.000929,540601.4,505.82518396,81088
1673222400000,2023-01-09,SOLBTC,0.0008437,0.0010096,0.0008342,0.0009466,1323444.54,1242.78326243,158996
1673136000000,2023-01-08,SOLBTC,0.000773,0.000867,0.00076,0.0008444,589624.83,472.67039721,64280
1673049600000,2023-01-07,SOLBTC,0.0007968,0.0007968,0.0007691,0.000773,213454.53,166.90753364,26355
1672963200000,2023-01-06,SOLBTC,0.0007981,0.0008048,0.00076,0.0007967,519506.7,407.02505525,61448
1672876800000,2023-01-05,SOLBTC,0.0007973,0.0008232,0.0007713,0.0007984,606658.76,479.33391584,66486
1672790400000,2023-01-04,SOLBTC,0.000802,0.0008428,0.000762,0.0007972,1488016.95,1202.5927312,138467
1672704000000,2023-01-03,SOLBTC,0.0006767,0.000833,0.0006594,0.000802,1310471.09,982.71219503,107927
1672617600000,2023-01-02,SOLBTC,0.000601,0.0007194,0.0005929,0.0006766,471388.44,310.74833877,40497
1672531200000,2023-01-01,SOLBTC,0.0006029,0.0006089,0.0005873,0.0006006,272602.09,163.16140971,19469
1672444800000,2022-12-31,SOLBTC,0.0005962,0.000614,0.0005842,0.0006029,370388.65,222.20876031,27424
1672358400000,2022-12-30,SOLBTC,0.0005794,0.0006159,0.0005461,0.0005962,1035855.64,600.43311662,86045
1672272000000,2022-12-29,SOLBTC,0.0005899,0.0006533,0.0004807,0.0005797,1127742.37,622.17675552,75733
1672185600000,2022-12-28,SOLBTC,0.0006639,0.000666,0.0005691,0.0005896,732015.08,441.77633119,55417
1672099200000,2022-12-27,SOLBTC,0.0006697,0.000674,0.0006382,0.0006638,293286.12,192.68385576,24071
1672012800000,2022-12-26,SOLBTC,0.0006764,0.0006805,0.000658,0.0006696,156118.94,104.40606224,14387
1671926400000,2022-12-25,SOLBTC,0.0006801,0.0006871,0.0006716,0.0006762,92730.08,62.94046304,10190
1671840000000,2022-12-24,SOLBTC,0.0007026,0.0007026,0.0006601,0.0006797,329674.07,223.21235006,25558
1671753600000,2022-12-23,SOLBTC,0.0007022,0.0007178,0.0006979,0.0007026,166527.64,117.60915353,17443
1671667200000,2022-12-22,SOLBTC,0.0007216,0.0007235,0.0006948,0.0007025,206926.76,147.0862277,20817
1671580800000,2022-12-21,SOLBTC,0.0007256,0.0007273,0.00071,0.0007215,218207.68,156.44594013,19839
1671494400000,2022-12-20,SOLBTC,0.0007261,0.000739,0.0007217,0.0007255,176311.81,128.80509884,19742
1671408000000,2022-12-19,SOLBTC,0.0007394,0.0007494,0.0007138,0.0007261,217509.58,158.84201201,24216
1671321600000,2022-12-18,SOLBTC,0.0007452,0.0007497,0.0007353,0.0007394,117344.66,87.04826599,14431
1671235200000,2022-12-17,SOLBTC,0.0007361,0.0007493,0.0007184,0.000745,218852.04,160.99952655,25603
1671148800000,2022-12-16,SOLBTC,0.0008092,0.0008132,0.0007261,0.000736,344864.02,265.57526597,36324
1671062400000,2022-12-15,SOLBTC,0.0007931,0.0008181,0.0007842,0.0008089,197106.57,158.15156834,22167
1670976000000,2022-12-14,SOLBTC,0.0007815,0.0008209,0.0007777,0.0007931,362622.79,289.3394058,33955
1670889600000,2022-12-13,SOLBTC,0.0007738,0.0007902,0.0007468,0.0007814,319704.01,245.71397064,44695
1670803200000,2022-12-12,SOLBTC,0.0007854,0.0007921,0.0007599,0.0007738,232157.88,179.78441321,32258
1670716800000,2022-12-11,SOLBTC,0.0007925,0.0008019,0.0007833,0.0007855,119082.72,94.53402574,15946
1670630400000,2022-12-10,SOLBTC,0.0007935,0.0007995,0.0007907,0.0007924,94549.3,75.0716122,12944
1670544000000,2022-12-09,SOLBTC,0.0007945,0.0008144,0.0007899,0.0007935,243566.43,194.88805693,32129
1670457600000,2022-12-08,SOLBTC,0.0008018,0.0008064,0.0007907,0.0007946,213382.82,170.37757146,27152
1670371200000,2022-12-07,SOLBTC,0.0008367,0.0008398,0.000801,0.0008017,249215.93,202.59347746,30860
1670284800000,2022-12-06,SOLBTC,0.0008142,0.0008449,0.0008132,0.0008368,284417.04,235.58461346,40174
1670198400000,2022-12-05,SOLBTC,0.0008013,0.0008249,0.0008001,0.0008143,512599.94,415.60840964,55946
1670112000000,2022-12-04,SOLBTC,0.0007875,0.000804,0.0007862,0.0008011,310259.05,245.91540135,26074
1670025600000,2022-12-03,SOLBTC,0.0008021,0.0008045,0.0007838,0.0007874,333497.74,266.31311917,26477
1669939200000,2022-12-02,SOLBTC,0.000796,0.0008124,0.0007901,0.000802,300443.57,240.45172831,41596
1669852800000,2022-12-01,SOLBTC,0.0008249,0.0008261,0.0007915,0.0007958,221819.33,178.42148171,36834
1669766400000,2022-11-30,SOLBTC,0.0008119,0.000834,0.0007908,0.0008249,374859.95,303.36556399,57209
1669680000000,2022-11-29,SOLBTC,0.0008222,0.0008436,0.0008065,0.0008119,336286.09,277.02889292,52255
1669593600000,2022-11-28,SOLBTC,0.000859,0.00086,0.0007933,0.0008222,577350.18,474.73609063,95410
1669507200000,2022-11-27,SOLBTC,0.0008607,0.0008716,0.0008543,0.0008594,248135.61,214.30177373,32971
1669420800000,2022-11-26,SOLBTC,0.0008492,0.0009004,0.0008473,0.0008604,428505.5,372.79415594,59076
1669334400000,2022-11-25,SOLBTC,0.0008792,0.0008801,0.000847,0.0008492,355924.5,305.50282632,59526
1669248000000,2022-11-24,SOLBTC,0.0008644,0.0008935,0.0008385,0.0008791,580287.51,502.31452825,117948
1669161600000,2022-11-23,SOLBTC,0.0007667,0.0008717,0.0007661,0.0008644,1009863.07,819.09727134,189585
1669075200000,2022-11-22,SOLBTC,0.0007499,0.000771,0.0006977,0.0007667,668679.36,487.94714628,118421
1668988800000,2022-11-21,SOLBTC,0.0007538,0.0007596,0.0007192,0.0007498,695342.16,512.10506909,128521
1668902400000,2022-11-20,SOLBTC,0.0007691,0.0008137,0.0007479,0.0007536,572111.33,442.53574963,111983
1668816000000,2022-11-19,SOLBTC,0.0007947,0.0007956,0.0007559,0.000769,404970.45,312.36053843,76233
1668729600000,2022-11-18,SOLBTC,0.0008175,0.0008214,0.000784,0.0007946,541531.75,434.98427722,93131
1668643200000,2022-11-17,SOLBTC,0.0008563,0.0008696,0.000786,0.0008174,1002720.85,825.70768592,169642
1668556800000,2022-11-16,SOLBTC,0.0008478,0.0008697,0.0008315,0.0008562,640174.54,543.94145054,95322
1668470400000,2022-11-15,SOLBTC,0.0008424,0.0008955,0.0008266,0.0008478,1263989.15,1080.67570351,182376
1668384000000,2022-11-14,SOLBTC,0.0008072,0.0009146,0.0007584,0.0008421,1977007.23,1648.56302822,355733
1668297600000,2022-11-13,SOLBTC,0.0008671,0.0008756,0.0007983,0.0008071,1298362.71,1085.81007191,222331
1668211200000,2022-11-12,SOLBTC,0.0009646,0.0009661,0.0008626,0.0008671,1264629.56,1149.23292519,153545
1668124800000,2022-11-11,SOLBTC,0.0010034,0.0010511,0.0009104,0.0009645,2160788.36,2113.67587483,309705
1668038400000,2022-11-10,SOLBTC,0.0008852,0.001054,0.0007861,0.0010035,4564726.99,4204.75765674,495487
1667952000000,2022-11-09,SOLBTC,0.001314,0.0013278,0.0007631,0.0008848,4089214.41,4103.04113511,495679
1667865600000,2022-11-08,SOLBTC,0.0014386,0.0015704,0.00115,0.0013147,3383506.54,4595.20461059,411509
1667779200000,2022-11-07,SOLBTC,0.00156,0.0015817,0.0013762,0.0014388,1238242.83,1878.55289132,174922
1667692800000,2022-11-06,SOLBTC,0.0017323,0.0017395,0.0015413,0.0015602,521273.15,857.28270356,143329
1667606400000,2022-11-05,SOLBTC,0.0015951,0.001817,0.0015951,0.0017323,738684.08,1261.39079105,203735
1667520000000,2022-11-04,SOLBTC,0.001527,0.001613,0.0015193,0.0015952,706989.14,1118.9036263,137908
1667433600000,2022-11-03,SOLBTC,0.0015286,0.0015846,0.0015179,0.001527,291885.35,452.84101731,93720
1667347200000,2022-11-02,SOLBTC,0.0015724,0.0015853,0.0014997,0.0015286,329390.86,507.77408964,93575
1667260800000,2022-11-01,SOLBTC,0.001589,0.0016189,0.0015715,0.0015723,224059.77,356.80616256,71049
1667174400000,2022-10-31,SOLBTC,0.001597,0.0016559,0.0015746,0.0015889,392259.9,634.26199556,125017
1667088000000,2022-10-30,SOLBTC,0.0015793,0.001609,0.0015561,0.0015969,196688.72,310.46645841,76320
1667001600000,2022-10-29,SOLBTC,0.001557,0.0016131,0.0015463,0.0015792,327348.56,519.84809411,113895
1666915200000,2022-10-28,SOLBTC,0.0015071,0.0015746,0.001498,0.0015569,281988.17,431.78346561,91522
1666828800000,2022-10-27,SOLBTC,0.0015065,0.0015566,0.0014998,0.0015071,330302.73,503.27853172,104900
1666742400000,2022-10-26,SOLBTC,0.0015371,0.0015524,0.0014958,0.0015064,389088.45,591.97594876,99895
1666656000000,2022-10-25,SOLBTC,0.0014645,0.0016036,0.0014578,0.0015371,433904.16,663.32036986,118966
1666569600000,2022-10-24,SOLBTC,0.001496,0.0015069,0.0014603,0.0014644,201573.14,298.57518466,64745
1666483200000,2022-10-23,SOLBTC,0.0014581,0.0015,0.0014538,0.0014959,180876.48,266.9068133,66984
1666396800000,2022-10-22,SOLBTC,0.001466,0.0014685,0.0014359,0.0014582,135169.19,196.59507315,46056
1666310400000,2022-10-21,SOLBTC,0.001471,0.0014807,0.0014299,0.0014659,290263.21,422.19695174,87775
1666224000000,2022-10-20,SOLBTC,0.0015091,0.0015333,0.0014709,0.001471,210151.5,316.5452371,61014
1666137600000,2022-10-19,SOLBTC,0.0015596,0.0015661,0.0015,0.001509,177711.78,274.89901039,49000
1666051200000,2022-10-18,SOLBTC,0.0015967,0.0016062,0.0015505,0.0015597,201704.09,317.04207118,57062
1665964800000,2022-10-17,SOLBTC,0.0015657,0.001599,0.0015563,0.0015967,161294.55,254.24718594,46558
1665878400000,2022-10-16,SOLBTC,0.0015519,0.0015721,0.0015499,0.0015656,97660.06,152.56992185,27825
1665792000000,2022-10-15,SOLBTC,0.0015642,0.0015729,0.0015486,0.0015519,103376.39,161.49247324,34562
1665705600000,2022-10-14,SOLBTC,0.0015735,0.0016139,0.0015491,0.0015642,218772.62,348.00029292,64746
1665619200000,2022-10-13,SOLBTC,0.0016263,0.0016291,0.0015179,0.0015736,329341.65,515.72353599,88910
1665532800000,2022-10-12,SOLBTC,0.0016159,0.0016427,0.0016116,0.0016263,116420.97,189.60841481,38859
1665446400000,2022-10-11,SOLBTC,0.0016705,0.0016705,0.0016,0.0016159,189969.84,312.396437,63347
1665360000000,2022-10-10,SOLBTC,0.0016933,0.0017139,0.0016678,0.0016704,162811.43,275.4310025,53360
1665273600000,2022-10-09,SOLBTC,0.001678,0.0016984,0.0016741,0.0016932,99787.71,168.46924353,32394
1665187200000,2022-10-08,SOLBTC,0.0016885,0.0016919,0.0016739,0.001678,81422.55,137.14571874,32850
1665100800000,2022-10-07,SOLBTC,0.0016712,0.001699,0.0016483,0.0016886,245538.14,411.41935347,60271
1665014400000,2022-10-06,SOLBTC,0.0016887,0.0016998,0.0016689,0.0016712,297410.61,501.60841123,70390
1664928000000,2022-10-05,SOLBTC,0.0016766,0.0016976,0.0016663,0.0016887,252552.97,424.79025564,68824
1664841600000,2022-10-04,SOLBTC,0.0016759,0.0017249,0.001671,0.0016767,328907.82,556.13690517,86236
1664755200000,2022-10-03,SOLBTC,0.0016825,0.0017047,0.0016731,0.001676,247937.16,418.56956716,67311
1664668800000,2022-10-02,SOLBTC,0.00168,0.0017115,0.0016768,0.0016825,185659.53,314.58400193,54113
1664582400000,2022-10-01,SOLBTC,0.0017118,0.0017145,0.0016781,0.0016801,200419.42,340.69339869,57093
1664496000000,2022-09-30,SOLBTC,0.0017318,0.0017724,0.0016856,0.0017119,470729.07,820.46010602,136216
1664409600000,2022-09-29,SOLBTC,0.0017115,0.0017737,0.001699,0.0017318,368192.42,640.35610277,123599
1664323200000,2022-09-28,SOLBTC,0.001713,0.0017354,0.0016837,0.0017114,408761.42,699.63889475,126963
1664236800000,2022-09-27,SOLBTC,0.0017625,0.0017821,0.0016994,0.0017129,544475.79,940.26316911,127113
1664150400000,2022-09-26,SOLBTC,0.0017191,0.0017645,0.0017029,0.0017625,270728.98,468.414966,99323
1664064000000,2022-09-25,SOLBTC,0.0017644,0.0017902,0.0017086,0.0017191,183541.76,321.33746055,71304
1663977600000,2022-09-24,SOLBTC,0.0017452,0.0018269,0.0017452,0.0017643,337250.23,600.14405525,122587
1663891200000,2022-09-23,SOLBTC,0.0016708,0.0017802,0.0016666,0.0017451,372462.37,636.82232674,124571
1663804800000,2022-09-22,SOLBTC,0.0016603,0.001692,0.0016505,0.0016707,265682.8,445.37381736,95002
1663718400000,2022-09-21,SOLBTC,0.0016642,0.001698,0.0016243,0.0016602,384982.02,640.90799632,124255
1663632000000,2022-09-20,SOLBTC,0.00167,0.0017,0.0016585,0.0016641,248127.58,415.94370206,98577
1663545600000,2022-09-19,SOLBTC,0.0016017,0.0016972,0.0015998,0.00167,410537.76,684.52942807,148072
1663459200000,2022-09-18,SOLBTC,0.0016749,0.0016925,0.0015903,0.0016016,250100.63,412.10787746,93705
1663372800000,2022-09-17,SOLBTC,0.0016283,0.0016832,0.0016279,0.0016748,167835.36,277.70764441,63342
1663286400000,2022-09-16,SOLBTC,0.0016786,0.0016835,0.0016217,0.0016283,353680.39,583.16715119,114750
1663200000000,2022-09-15,SOLBTC,0.0016869,0.0017245,0.0016378,0.0016786,485018.55,814.27714073,166855
1663113600000,2022-09-14,SOLBTC,0.0016354,0.0016927,0.001624,0.0016869,341741.16,565.79308792,132440
1663027200000,2022-09-13,SOLBTC,0.0016716,0.0017547,0.0016342,0.0016355,634370.16,1072.01296198,228348
1662940800000,2022-09-12,SOLBTC,0.0016032,0.0017243,0.0015906,0.0016716,568018.1,946.1407952,236355
1662854400000,2022-09-11,SOLBTC,0.0016187,0.0016586,0.0015922,0.0016031,220799.57,358.06989705,96450
1662768000000,2022-09-10,SOLBTC,0.0016234,0.0016428,0.0016068,0.0016186,168149.84,273.26275426,93402
1662681600000,2022-09-09,SOLBTC,0.0017399,0.0017795,0.0016125,0.0016234,335651.51,567.42361345,101763
1662595200000,2022-09-08,SOLBTC,0.0016948,0.0017571,0.0016779,0.0017395,248851.56,426.3497462,52213
1662508800000,2022-09-07,SOLBTC,0.0016435,0.0017055,0.0016321,0.0016952,193792.25,323.07644289,41224
1662422400000,2022-09-06,SOLBTC,0.0016253,0.0017119,0.0016205,0.0016435,333270.79,552.80767369,67857
1662336000000,2022-09-05,SOLBTC,0.0016076,0.0016333,0.0015839,0.0016252,155778.62,250.49618826,33167
1662249600000,2022-09-04,SOLBTC,0.0015692,0.0016158,0.0015681,0.0016075,95331.37,152.27935343,26851
1662163200000,2022-09-03,SOLBTC,0.0015657,0.0015757,0.001552,0.0015693,58587.32,91.82491851,15223
1662076800000,2022-09-02,SOLBTC,0.0015703,0.0015891,0.0015554,0.0015658,104482.78,164.1796292,30673
1661990400000,2022-09-01,SOLBTC,0.0015711,0.0015778,0.0015423,0.00157,172335.96,269.08295805,45673
1661904000000,2022-08-31,SOLBTC,0.0015887,0.001614,0.0015611,0.0015711,175483.59,279.42616368,50794
1661817600000,2022-08-30,SOLBTC,0.0015978,0.0016165,0.0015674,0.0015885,179104.0,285.02117136,51693
1661731200000,2022-08-29,SOLBTC,0.0015558,0.001604,0.0015253,0.001598,226729.69,353.10464071,61166
1661644800000,2022-08-28,SOLBTC,0.001573,0.0016003,0.0015452,0.0015561,152941.14,241.57752752,44838
1661558400000,2022-08-27,SOLBTC,0.0015673,0.00159,0.0015534,0.0015729,219681.21,345.55352326,51971
1661472000000,2022-08-26,SOLBTC,0.0016358,0.0016367,0.0015523,0.0015674,368573.93,592.18863337,91929
1661385600000,2022-08-25,SOLBTC,0.001633,0.0016774,0.0016297,0.0016359,231651.31,383.55617738,55629
1661299200000,2022-08-24,SOLBTC,0.0016573,0.001673,0.0016193,0.0016331,238364.35,392.30805238,55923
1661212800000,2022-08-23,SOLBTC,0.0016551,0.0016692,0.0016345,0.0016571,226958.65,375.13146107,57232
1661126400000,2022-08-22,SOLBTC,0.0016953,0.0017,0.0016065,0.0016551,371132.89,607.93087001,81470
1661040000000,2022-08-21,SOLBTC,0.0016687,0.0017174,0.0016343,0.0016951,214319.44,359.46361991,71587
1660953600000,2022-08-20,SOLBTC,0.0017191,0.0017466,0.0016396,0.0016687,241436.98,411.98859313,93888
1660867200000,2022-08-19,SOLBTC,0.0017037,0.0017544,0.0016226,0.0017191,420561.64,709.75163881,157147
1660780800000,2022-08-18,SOLBTC,0.0017367,0.0017676,0.0016965,0.0017036,223169.29,388.69058291,89112
1660694400000,2022-08-17,SOLBTC,0.0018063,0.0018364,0.0017251,0.0017368,328057.72,583.32782633,114792
1660608000000,2022-08-16,SOLBTC,0.0018143,0.0018394,0.0017818,0.0018063,235115.7,425.24226985,102538
1660521600000,2022-08-15,SOLBTC,0.0018455,0.0018836,0.0017916,0.0018143,247307.73,453.37578436,112618
1660435200000,2022-08-14,SOLBTC,0.0019062,0.0019483,0.0018407,0.0018455,200132.56,377.87303407,97118
1660348800000,2022-08-13,SOLBTC,0.0018636,0.0019461,0.0018573,0.0019061,393101.72,752.38053406,128250
1660262400000,2022-08-12,SOLBTC,0.0017876,0.0018653,0.0017756,0.0018635,231987.19,421.96090069,77975
1660176000000,2022-08-11,SOLBTC,0.0017726,0.0018307,0.001747,0.0017875,421614.03,757.92216731,122075
1660089600000,2022-08-10,SOLBTC,0.0017426,0.0017797,0.001715,0.0017724,256185.78,446.68873474,74808
1660003200000,2022-08-09,SOLBTC,0.0017715,0.0017905,0.001735,0.0017426,177464.07,312.06691757,55323
1659916800000,2022-08-08,SOLBTC,0.001752,0.0018138,0.0017506,0.0017716,311928.03,556.27649429,74518
1659830400000,2022-08-07,SOLBTC,0.0017455,0.0017792,0.0017142,0.0017522,155749.91,272.55455711,42952
1659744000000,2022-08-06,SOLBTC,0.0017396,0.0017632,0.001731,0.0017457,131966.77,230.66437959,37851
1659657600000,2022-08-05,SOLBTC,0.0017166,0.0017623,0.0017106,0.0017397,292386.63,507.98770695,73887
1659571200000,2022-08-04,SOLBTC,0.0016889,0.0017259,0.0016805,0.0017165,301266.49,512.69648865,82637
1659484800000,2022-08-03,SOLBTC,0.0017308,0.001756,0.0016426,0.0016887,823542.1,1399.36453115,209465
1659398400000,2022-08-02,SOLBTC,0.0017901,0.0018202,0.0017225,0.0017308,216719.74,385.31057071,82865
1659312000000,2022-08-01,SOLBTC,0.0018182,0.001847,0.0017756,0.0017903,206155.79,374.25395969,71264
1659225600000,2022-07-31,SOLBTC,0.0018543,0.001876,0.001812,0.0018182,200621.31,370.10034401,60828
1659139200000,2022-07-30,SOLBTC,0.0017633,0.0019034,0.0017492,0.0018544,268364.09,490.37435702,98964
1659052800000,2022-07-29,SOLBTC,0.0018006,0.0018378,0.0017443,0.0017632,317495.7,568.15319224,76305
1658966400000,2022-07-28,SOLBTC,0.0017528,0.0018437,0.0017097,0.0017996,323654.7,569.73210766,67218
1658880000000,2022-07-27,SOLBTC,0.0017062,0.0017727,0.0016929,0.0017528,303163.12,523.68549733,59340
1658793600000,2022-07-26,SOLBTC,0.0017206,0.0017417,0.0016634,0.0017065,245764.68,417.77821823,49048
1658707200000,2022-07-25,SOLBTC,0.0018128,0.0018176,0.0017173,0.0017206,286947.97,504.51903858,54573
1658620800000,2022-07-24,SOLBTC,0.00178,0.0018299,0.0017667,0.0018133,165480.57,297.75652423,34204
1658534400000,2022-07-23,SOLBTC,0.0017872,0.0018278,0.0017489,0.0017808,223685.88,401.47056156,39396
1658448000000,2022-07-22,SOLBTC,0.0018621,0.0018869,0.0017698,0.001787,245742.42,449.88799062,47934
1658361600000,2022-07-21,SOLBTC,0.0018107,0.001898,0.0017435,0.0018622,355763.78,648.21019624,69337
1658275200000,2022-07-20,SOLBTC,0.0019171,0.0019521,0.0017976,0.0018104,368591.84,693.87631318,69142
1658188800000,2022-07-19,SOLBTC,0.0019396,0.0021227,0.001875,0.0019176,575617.38,1154.70726014,112414
1658102400000,2022-07-18,SOLBTC,0.0018564,0.0019542,0.0018339,0.0019392,317107.13,599.59067739,62366
1658016000000,2022-07-17,SOLBTC,0.0018676,0.0019092,0.0018352,0.001857,247985.07,463.28133059,43983
1657929600000,2022-07-16,SOLBTC,0.0017938,0.0018877,0.001771,0.0018674,280426.91,513.30714325,42886
1657843200000,2022-07-15,SOLBTC,0.0018036,0.0018452,0.0017751,0.0017939,337871.94,612.68898311,48638
1657756800000,2022-07-14,SOLBTC,0.0017264,0.001814,0.0017052,0.0018036,333882.67,582.65653042,46749
1657670400000,2022-07-13,SOLBTC,0.001691,0.0017356,0.0016764,0.0017267,269309.38,458.44256837,43563
1657584000000,2022-07-12,SOLBTC,0.0016743,0.0017338,0.0016672,0.0016909,191927.72,327.12594155,33670
1657497600000,2022-07-11,SOLBTC,0.0017596,0.0017608,0.0016664,0.0016746,259411.72,445.07091698,36939
1657411200000,2022-07-10,SOLBTC,0.0017628,0.0017853,0.0017291,0.0017601,291460.89,513.13654055,28676
1657324800000,2022-07-09,SOLBTC,0.0017655,0.0017992,0.001754,0.0017635,179050.16,318.04222856,28048
1657238400000,2022-07-08,SOLBTC,0.0017785,0.0017992,0.0017101,0.0017652,468484.18,818.97979396,56188
1657152000000,2022-07-07,SOLBTC,0.0018018,0.0018497,0.001763,0.0017783,307502.51,556.701749,47540
1657065600000,2022-07-06,SOLBTC,0.0017546,0.0018225,0.0017402,0.0018014,409962.41,731.68806347,59325
1656979200000,2022-07-05,SOLBTC,0.0018143,0.0018182,0.0017137,0.0017545,520653.53,912.2041992,59229
1656892800000,2022-07-04,SOLBTC,0.0017289,0.0018443,0.0017001,0.0018144,368766.83,647.07192229,46620
1656806400000,2022-07-03,SOLBTC,0.0017331,0.0017445,0.0016914,0.001729,205039.9,351.65859581,29827
1656720000000,2022-07-02,SOLBTC,0.0017039,0.001763,0.0016773,0.0017329,250781.66,427.95970181,39489
1656633600000,2022-07-01,SOLBTC,0.0016928,0.0017335,0.0016596,0.0017039,481616.23,815.51380595,68525
1656547200000,2022-06-30,SOLBTC,0.0016922,0.0017356,0.001616,0.0016922,518722.03,863.09590729,73111
1656460800000,2022-06-29,SOLBTC,0.0017425,0.0017739,0.0016608,0.0016918,487635.41,839.51316522,76472
1656374400000,2022-06-28,SOLBTC,0.0018574,0.0018906,0.0017314,0.0017429,399420.93,724.42543019,67482
1656288000000,2022-06-27,SOLBTC,0.0018717,0.00192,0.0018282,0.0018574,318019.66,596.54741672,52622
